"ensembl_gene_id"	"external_gene_name"	"gene_biotype"
"ENSG00000259448"	"LINC02352"	"lncRNA"
"ENSG00000259453"	""	"lncRNA"
"ENSG00000259460"	""	"lncRNA"
"ENSG00000259462"	"CPEB1-AS1"	"lncRNA"
"ENSG00000259488"	"DUT-AS1"	"lncRNA"
"ENSG00000259494"	"MRPL46"	"protein_coding"
"ENSG00000259495"	"ARNT2-DT"	"lncRNA"
"ENSG00000259529"	""	"protein_coding"
"ENSG00000259539"	""	"lncRNA"
"ENSG00000259548"	""	"lncRNA"
"ENSG00000259551"	""	"lncRNA"
"ENSG00000259562"	""	"transcribed_processed_pseudogene"
"ENSG00000259571"	"BLID"	"protein_coding"
"ENSG00000259581"	"TYRO3P"	"processed_pseudogene"
"ENSG00000259583"	"ALDH1A3-AS1"	"lncRNA"
"ENSG00000259590"	"LINC02244"	"lncRNA"
"ENSG00000259630"	"FABP5P9"	"transcribed_processed_pseudogene"
"ENSG00000259642"	"ST20-AS1"	"lncRNA"
"ENSG00000259644"	""	"lncRNA"
"ENSG00000259658"	"UBE2Q2P13"	"transcribed_unprocessed_pseudogene"
"ENSG00000259659"	""	"lncRNA"
"ENSG00000259673"	"IQCH-AS1"	"lncRNA"
"ENSG00000259682"	""	"lncRNA"
"ENSG00000259687"	"LINC01220"	"lncRNA"
"ENSG00000259706"	"HSP90B2P"	"processed_pseudogene"
"ENSG00000259711"	""	"lncRNA"
"ENSG00000259712"	""	"lncRNA"
"ENSG00000259713"	""	"lncRNA"
"ENSG00000259719"	"LINC02284"	"lncRNA"
"ENSG00000259736"	"CRTC3-AS1"	"lncRNA"
"ENSG00000259744"	""	"lncRNA"
"ENSG00000259767"	""	"lncRNA"
"ENSG00000259768"	"ZFHX3-AS1"	"lncRNA"
"ENSG00000259781"	"HMGB1P6"	"processed_pseudogene"
"ENSG00000259782"	""	"lncRNA"
"ENSG00000259797"	""	"lncRNA"
"ENSG00000259803"	"SLC22A31"	"protein_coding"
"ENSG00000259804"	"CTCF-DT"	"lncRNA"
"ENSG00000259877"	"ZNF778-DT"	"lncRNA"
"ENSG00000259895"	"TEDC2-AS1"	"lncRNA"
"ENSG00000259921"	""	"lncRNA"
"ENSG00000259924"	""	"processed_pseudogene"
"ENSG00000259931"	""	"processed_pseudogene"
"ENSG00000259932"	""	"lncRNA"
"ENSG00000259948"	""	"processed_pseudogene"
"ENSG00000259952"	""	"lncRNA"
"ENSG00000259964"	"THSD4-AS1"	"lncRNA"
"ENSG00000259994"	""	"lncRNA"
"ENSG00000260007"	""	"protein_coding"
"ENSG00000260035"	""	"lncRNA"
"ENSG00000260083"	"MIR762HG"	"lncRNA"
"ENSG00000260086"	""	"lncRNA"
"ENSG00000260136"	""	"lncRNA"
"ENSG00000260144"	""	"unprocessed_pseudogene"
"ENSG00000260167"	""	"lncRNA"
"ENSG00000260196"	""	"lncRNA"
"ENSG00000260219"	"CD2BP2-DT"	"lncRNA"
"ENSG00000260233"	"ZNRD2-DT"	"lncRNA"
"ENSG00000260259"	"LINC02166"	"lncRNA"
"ENSG00000260260"	"SNHG19"	"lncRNA"
"ENSG00000260267"	""	"lncRNA"
"ENSG00000260269"	""	"lncRNA"
"ENSG00000260274"	""	"lncRNA"
"ENSG00000260279"	""	"lncRNA"
"ENSG00000260285"	"TRMT61A-DT"	"lncRNA"
"ENSG00000260288"	""	"lncRNA"
"ENSG00000260290"	""	"processed_pseudogene"
"ENSG00000260293"	""	"lncRNA"
"ENSG00000260316"	""	"lncRNA"
"ENSG00000260318"	"COX6CP1"	"processed_pseudogene"
"ENSG00000260329"	"TMEM263-DT"	"lncRNA"
"ENSG00000260339"	"HEXA-AS1"	"lncRNA"
"ENSG00000260352"	"SMG1-DT"	"lncRNA"
"ENSG00000260361"	""	"lncRNA"
"ENSG00000260400"	""	"lncRNA"
"ENSG00000260417"	""	"lncRNA"
"ENSG00000260430"	""	"lncRNA"
"ENSG00000260442"	"ATP2A1-AS1"	"lncRNA"
"ENSG00000260448"	"LCMT1-AS1"	"lncRNA"
"ENSG00000260456"	"C16orf95"	"protein_coding"
"ENSG00000260475"	"SLC25A28-DT"	"lncRNA"
"ENSG00000260495"	""	"lncRNA"
"ENSG00000260528"	"FAM157C"	"lncRNA"
"ENSG00000260563"	""	"lncRNA"
"ENSG00000260565"	"ERVK13-1"	"lncRNA"
"ENSG00000260586"	""	"lncRNA"
"ENSG00000260589"	"STAM-DT"	"lncRNA"
"ENSG00000260597"	""	"lncRNA"
"ENSG00000260608"	""	"lncRNA"
"ENSG00000260625"	"RUSF1-DT"	"lncRNA"
"ENSG00000260630"	"SNAI3-AS1"	"lncRNA"
"ENSG00000260643"	""	"protein_coding"
"ENSG00000260669"	""	"lncRNA"
"ENSG00000260671"	""	"lncRNA"
"ENSG00000260729"	""	"protein_coding"
"ENSG00000260751"	""	"lncRNA"
"ENSG00000260778"	"MIR3677HG"	"lncRNA"
"ENSG00000260792"	"LINC02280"	"lncRNA"
"ENSG00000260796"	""	"lncRNA"
"ENSG00000260807"	"CEROX1"	"lncRNA"
"ENSG00000260823"	""	"lncRNA"
"ENSG00000260852"	"FBXL19-AS1"	"lncRNA"
"ENSG00000260874"	""	"lncRNA"
"ENSG00000260910"	"SWINGN"	"lncRNA"
"ENSG00000260916"	"CCPG1"	"protein_coding"
"ENSG00000260917"	""	"lncRNA"
"ENSG00000260927"	""	"lncRNA"
"ENSG00000260944"	"FOXC2-AS1"	"lncRNA"
"ENSG00000260954"	""	"lncRNA"
"ENSG00000261008"	"LINC01572"	"lncRNA"
"ENSG00000261033"	"SPECC1-DT"	"lncRNA"
"ENSG00000261054"	"SYNM-AS2"	"lncRNA"
"ENSG00000261056"	""	"transcribed_processed_pseudogene"
"ENSG00000261064"	"LINC02256"	"lncRNA"
"ENSG00000261072"	""	"processed_pseudogene"
"ENSG00000261105"	"LMO7-AS1"	"lncRNA"
"ENSG00000261118"	""	"lncRNA"
"ENSG00000261123"	""	"lncRNA"
"ENSG00000261136"	""	"lncRNA"
"ENSG00000261173"	"DNAJA2-DT"	"lncRNA"
"ENSG00000261187"	""	"lncRNA"
"ENSG00000261226"	""	"lncRNA"
"ENSG00000261253"	""	"lncRNA"
"ENSG00000261270"	""	"lncRNA"
"ENSG00000261286"	"ATP2C2-AS1"	"lncRNA"
"ENSG00000261291"	""	"lncRNA"
"ENSG00000261312"	""	"lncRNA"
"ENSG00000261315"	"LARP4P"	"transcribed_processed_pseudogene"
"ENSG00000261318"	"DIS3L-AS1"	"lncRNA"
"ENSG00000261324"	""	"lncRNA"
"ENSG00000261351"	""	"lncRNA"
"ENSG00000261359"	"PYCARD-AS1"	"lncRNA"
"ENSG00000261373"	"VPS9D1-AS1"	"lncRNA"
"ENSG00000261404"	"PSMD7-DT"	"lncRNA"
"ENSG00000261408"	"TEN1-CDK3"	"protein_coding"
"ENSG00000261423"	"TMEM202-AS1"	"lncRNA"
"ENSG00000261474"	""	"lncRNA"
"ENSG00000261476"	""	"lncRNA"
"ENSG00000261485"	"PAN3-AS1"	"lncRNA"
"ENSG00000261505"	""	"lncRNA"
"ENSG00000261512"	""	"lncRNA"
"ENSG00000261529"	""	"lncRNA"
"ENSG00000261544"	""	"lncRNA"
"ENSG00000261549"	""	"processed_pseudogene"
"ENSG00000261553"	""	"lncRNA"
"ENSG00000261560"	""	"lncRNA"
"ENSG00000261596"	""	"lncRNA"
"ENSG00000261599"	"HERC2P8"	"transcribed_unprocessed_pseudogene"
"ENSG00000261602"	""	"lncRNA"
"ENSG00000261609"	"GAN"	"protein_coding"
"ENSG00000261616"	"TTC23-AS1"	"lncRNA"
"ENSG00000261635"	""	"processed_pseudogene"
"ENSG00000261659"	""	"lncRNA"
"ENSG00000261692"	""	"lncRNA"
"ENSG00000261713"	"SSTR5-AS1"	"lncRNA"
"ENSG00000261732"	""	"protein_coding"
"ENSG00000261736"	""	"lncRNA"
"ENSG00000261740"	"BOLA2-SMG1P6"	"protein_coding"
"ENSG00000261759"	""	"lncRNA"
"ENSG00000261766"	""	"lncRNA"
"ENSG00000261777"	"DDX19A-DT"	"lncRNA"
"ENSG00000261783"	""	"lncRNA"
"ENSG00000261794"	"GOLGA8H"	"protein_coding"
"ENSG00000261799"	""	"lncRNA"
"ENSG00000261801"	"LOXL1-AS1"	"lncRNA"
"ENSG00000261821"	""	"lncRNA"
"ENSG00000261837"	""	"lncRNA"
"ENSG00000261840"	""	"lncRNA"
"ENSG00000261884"	""	"protein_coding"
"ENSG00000261889"	""	"lncRNA"
"ENSG00000261898"	""	"lncRNA"
"ENSG00000261971"	"MMP25-AS1"	"lncRNA"
"ENSG00000261997"	""	"lncRNA"
"ENSG00000262136"	"NQO1-DT"	"lncRNA"
"ENSG00000262155"	"LINC02175"	"lncRNA"
"ENSG00000262160"	""	"lncRNA"
"ENSG00000262228"	""	"lncRNA"
"ENSG00000262246"	"CORO7"	"protein_coding"
"ENSG00000262312"	""	"lncRNA"
"ENSG00000262333"	"HNRNPA1P16"	"processed_pseudogene"
"ENSG00000262362"	""	"lncRNA"
"ENSG00000262380"	""	"lncRNA"
"ENSG00000262402"	"MCUR1P1"	"processed_pseudogene"
"ENSG00000262410"	""	"lncRNA"
"ENSG00000262420"	"TXNDC11-AS1"	"lncRNA"
"ENSG00000262434"	""	"lncRNA"
"ENSG00000262454"	"MIR193BHG"	"lncRNA"
"ENSG00000262468"	"LINC01569"	"lncRNA"
"ENSG00000262470"	"TVP23CP2"	"processed_pseudogene"
"ENSG00000262514"	""	"lncRNA"
"ENSG00000262528"	""	"lncRNA"
"ENSG00000262652"	""	"lncRNA"
"ENSG00000262663"	""	"lncRNA"
"ENSG00000262691"	""	"lncRNA"
"ENSG00000262712"	""	"lncRNA"
"ENSG00000262728"	"ARHGAP11A-DT"	"lncRNA"
"ENSG00000262766"	""	"lncRNA"
"ENSG00000262814"	"MRPL12"	"protein_coding"
"ENSG00000263072"	"ZNF213-AS1"	"lncRNA"
"ENSG00000263126"	""	"lncRNA"
"ENSG00000263266"	"RPS7P1"	"processed_pseudogene"
"ENSG00000263276"	""	"lncRNA"
"ENSG00000263280"	""	"lncRNA"
"ENSG00000263307"	"RSL1D1-DT"	"lncRNA"
"ENSG00000263325"	""	"lncRNA"
"ENSG00000263707"	""	"lncRNA"
"ENSG00000263731"	""	"lncRNA"
"ENSG00000263786"	""	"lncRNA"
"ENSG00000263843"	"MIF4GD-DT"	"lncRNA"
"ENSG00000263934"	"SNORD3A"	"snoRNA"
"ENSG00000263968"	"RN7SL381P"	"misc_RNA"
"ENSG00000264007"	""	"lncRNA"
"ENSG00000264290"	""	"lncRNA"
"ENSG00000264364"	"DYNLL2"	"protein_coding"
"ENSG00000264456"	""	"lncRNA"
"ENSG00000264480"	"MIR4714"	"miRNA"
"ENSG00000264546"	""	"lncRNA"
"ENSG00000264558"	""	"lncRNA"
"ENSG00000264572"	"MIR4296"	"miRNA"
"ENSG00000264577"	""	"lncRNA"
"ENSG00000264743"	"DPRXP4"	"processed_pseudogene"
"ENSG00000264772"	""	"lncRNA"
"ENSG00000264853"	""	"lncRNA"
"ENSG00000264864"	"MIR3613"	"miRNA"
"ENSG00000264895"	""	"lncRNA"
"ENSG00000265093"	"RN7SL246P"	"misc_RNA"
"ENSG00000265195"	"MIR4312"	"miRNA"
"ENSG00000265354"	"TIMM23"	"protein_coding"
"ENSG00000265386"	"RN7SL219P"	"misc_RNA"
"ENSG00000265462"	"MIR3680-1"	"miRNA"
"ENSG00000265625"	""	"lncRNA"
"ENSG00000265683"	"SYPL1P2"	"processed_pseudogene"
"ENSG00000265692"	"LINC01970"	"lncRNA"
"ENSG00000265763"	"ZNF488"	"protein_coding"
"ENSG00000265800"	""	"lncRNA"
"ENSG00000265871"	"MIR3174"	"miRNA"
"ENSG00000266236"	"NARF-IT1"	"lncRNA"
"ENSG00000266371"	""	"lncRNA"
"ENSG00000266385"	""	"lncRNA"
"ENSG00000266412"	"NCOA4"	"protein_coding"
"ENSG00000266467"	"RN7SL220P"	"misc_RNA"
"ENSG00000266498"	""	"lncRNA"
"ENSG00000266801"	""	"lncRNA"
"ENSG00000266803"	""	"lncRNA"
"ENSG00000266967"	"AARSD1"	"protein_coding"
"ENSG00000267060"	"PTGES3L"	"protein_coding"
"ENSG00000267263"	""	"lncRNA"
"ENSG00000267457"	""	"lncRNA"
"ENSG00000267547"	""	"lncRNA"
"ENSG00000267632"	""	"lncRNA"
"ENSG00000267745"	""	"lncRNA"
"ENSG00000267811"	""	"lncRNA"
"ENSG00000267940"	""	"lncRNA"
"ENSG00000268218"	""	"lncRNA"
"ENSG00000268403"	""	"lncRNA"
"ENSG00000268584"	""	"lncRNA"
"ENSG00000269038"	"SF1-DT"	"lncRNA"
"ENSG00000269189"	""	"lncRNA"
"ENSG00000269376"	""	"lncRNA"
"ENSG00000269514"	""	"lncRNA"
"ENSG00000269609"	"C10orf95-AS1"	"lncRNA"
"ENSG00000269821"	"KCNQ1OT1"	"lncRNA"
"ENSG00000269895"	""	"lncRNA"
"ENSG00000269906"	""	"lncRNA"
"ENSG00000269937"	""	"lncRNA"
"ENSG00000269938"	""	"lncRNA"
"ENSG00000269940"	""	"lncRNA"
"ENSG00000269951"	""	"lncRNA"
"ENSG00000269958"	""	"lncRNA"
"ENSG00000269968"	""	"lncRNA"
"ENSG00000269997"	""	"lncRNA"
"ENSG00000270048"	""	"lncRNA"
"ENSG00000270049"	"ATP6V0D1-DT"	"lncRNA"
"ENSG00000270061"	""	"lncRNA"
"ENSG00000270062"	""	"lncRNA"
"ENSG00000270095"	""	"lncRNA"
"ENSG00000270108"	""	"lncRNA"
"ENSG00000270130"	""	"lncRNA"
"ENSG00000270140"	""	"lncRNA"
"ENSG00000270165"	""	"lncRNA"
"ENSG00000270175"	""	"lncRNA"
"ENSG00000270179"	""	"lncRNA"
"ENSG00000270344"	"POC1B-AS1"	"lncRNA"
"ENSG00000270885"	"RASL10B"	"protein_coding"
"ENSG00000270894"	""	"lncRNA"
"ENSG00000270964"	"MAP2K5-DT"	"lncRNA"
"ENSG00000271105"	"SCML2P2"	"transcribed_processed_pseudogene"
"ENSG00000271327"	""	"lncRNA"
"ENSG00000271335"	"CCNY-AS1"	"lncRNA"
"ENSG00000271394"	"7SK"	"misc_RNA"
"ENSG00000271749"	""	"unprocessed_pseudogene"
"ENSG00000271780"	""	"lncRNA"
"ENSG00000271816"	"BMS1P4"	"lncRNA"
"ENSG00000271851"	""	"lncRNA"
"ENSG00000271933"	""	"lncRNA"
"ENSG00000272046"	""	"lncRNA"
"ENSG00000272079"	""	"lncRNA"
"ENSG00000272140"	""	"lncRNA"
"ENSG00000272186"	"VPS11-DT"	"lncRNA"
"ENSG00000272215"	"U7"	"snRNA"
"ENSG00000272344"	"SNORD114-21"	"snoRNA"
"ENSG00000272368"	""	"lncRNA"
"ENSG00000272447"	""	"lncRNA"
"ENSG00000272474"	"SNORD113-5"	"snoRNA"
"ENSG00000272533"	"SNORA28"	"snoRNA"
"ENSG00000272572"	""	"lncRNA"
"ENSG00000272599"	""	"lncRNA"
"ENSG00000272627"	""	"lncRNA"
"ENSG00000272630"	""	"lncRNA"
"ENSG00000272631"	""	"lncRNA"
"ENSG00000272695"	"GAS6-DT"	"lncRNA"
"ENSG00000272734"	"ADIRF-AS1"	"lncRNA"
"ENSG00000272764"	""	"lncRNA"
"ENSG00000272767"	"JMJD1C-AS1"	"lncRNA"
"ENSG00000272808"	"GCAWKR"	"lncRNA"
"ENSG00000272853"	"SUV39H2-DT"	"lncRNA"
"ENSG00000272888"	"CHASERR"	"lncRNA"
"ENSG00000272892"	""	"lncRNA"
"ENSG00000272916"	""	"protein_coding"
"ENSG00000272983"	""	"lncRNA"
"ENSG00000273001"	"PFKP-DT"	"lncRNA"
"ENSG00000273008"	"CSGALNACT2-DT"	"lncRNA"
"ENSG00000273015"	"LINC00938"	"lncRNA"
"ENSG00000273143"	"DUSP5-DT"	"lncRNA"
"ENSG00000273149"	""	"lncRNA"
"ENSG00000273162"	""	"lncRNA"
"ENSG00000273173"	"SNURF"	"protein_coding"
"ENSG00000273248"	""	"lncRNA"
"ENSG00000273485"	""	"lncRNA"
"ENSG00000273568"	""	"lncRNA"
"ENSG00000273599"	""	"lncRNA"
"ENSG00000273674"	""	"lncRNA"
"ENSG00000273680"	""	"lncRNA"
"ENSG00000273691"	""	"lncRNA"
"ENSG00000273706"	"LHX1"	"protein_coding"
"ENSG00000273723"	"SUGT1-DT"	"lncRNA"
"ENSG00000273749"	"CYFIP1"	"protein_coding"
"ENSG00000273783"	"GTF2A1-AS1"	"lncRNA"
"ENSG00000273784"	""	"lncRNA"
"ENSG00000273987"	""	"lncRNA"
"ENSG00000274001"	""	"lncRNA"
"ENSG00000274008"	"Metazoa_SRP"	"misc_RNA"
"ENSG00000274093"	""	"lncRNA"
"ENSG00000274105"	""	"lncRNA"
"ENSG00000274191"	""	"lncRNA"
"ENSG00000274251"	""	"lncRNA"
"ENSG00000274253"	""	"lncRNA"
"ENSG00000274270"	""	"lncRNA"
"ENSG00000274292"	""	"lncRNA"
"ENSG00000274297"	""	"lncRNA"
"ENSG00000274308"	""	"processed_pseudogene"
"ENSG00000274315"	""	"lncRNA"
"ENSG00000274383"	""	"lncRNA"
"ENSG00000274403"	""	"lncRNA"
"ENSG00000274427"	""	"lncRNA"
"ENSG00000274460"	""	"lncRNA"
"ENSG00000274561"	""	"lncRNA"
"ENSG00000274591"	""	"lncRNA"
"ENSG00000274598"	""	"lncRNA"
"ENSG00000274605"	"PCCA-DT"	"lncRNA"
"ENSG00000274620"	"MIR378J"	"miRNA"
"ENSG00000274667"	""	"lncRNA"
"ENSG00000274677"	""	"lncRNA"
"ENSG00000274737"	""	"lncRNA"
"ENSG00000274859"	""	"lncRNA"
"ENSG00000274904"	""	"lncRNA"
"ENSG00000274922"	""	"lncRNA"
"ENSG00000274925"	"ZKSCAN2-DT"	"lncRNA"
"ENSG00000274929"	""	"lncRNA"
"ENSG00000274943"	""	"lncRNA"
"ENSG00000274964"	""	"lncRNA"
"ENSG00000274995"	""	"lncRNA"
"ENSG00000275014"	"RN7SL166P"	"misc_RNA"
"ENSG00000275056"	""	"lncRNA"
"ENSG00000275066"	"SYNRG"	"protein_coding"
"ENSG00000275084"	"SNORD91B"	"snoRNA"
"ENSG00000275092"	""	"lncRNA"
"ENSG00000275120"	"ZSCAN2-AS1"	"lncRNA"
"ENSG00000275180"	""	"lncRNA"
"ENSG00000275202"	""	"lncRNA"
"ENSG00000275212"	"LINC02826"	"lncRNA"
"ENSG00000275322"	""	"lncRNA"
"ENSG00000275443"	""	"lncRNA"
"ENSG00000275481"	""	"lncRNA"
"ENSG00000275700"	"AATF"	"protein_coding"
"ENSG00000275734"	""	"lncRNA"
"ENSG00000275759"	""	"lncRNA"
"ENSG00000275764"	""	"lncRNA"
"ENSG00000275769"	""	"lncRNA"
"ENSG00000275807"	""	"lncRNA"
"ENSG00000275835"	"TUBGCP5"	"protein_coding"
"ENSG00000275854"	""	"lncRNA"
"ENSG00000275857"	""	"lncRNA"
"ENSG00000275910"	""	"lncRNA"
"ENSG00000275964"	""	"lncRNA"
"ENSG00000276007"	""	"lncRNA"
"ENSG00000276012"	""	"lncRNA"
"ENSG00000276045"	"ORAI1"	"protein_coding"
"ENSG00000276058"	"STMN1P1"	"processed_pseudogene"
"ENSG00000276115"	""	"lncRNA"
"ENSG00000276148"	""	"lncRNA"
"ENSG00000276168"	"RN7SL1"	"misc_RNA"
"ENSG00000276248"	""	"lncRNA"
"ENSG00000276337"	""	"lncRNA"
"ENSG00000276564"	""	"lncRNA"
"ENSG00000276644"	"DACH1"	"protein_coding"
"ENSG00000276651"	""	"lncRNA"
"ENSG00000276672"	""	"lncRNA"
"ENSG00000276744"	""	"lncRNA"
"ENSG00000276791"	""	"lncRNA"
"ENSG00000276809"	""	"lncRNA"
"ENSG00000276851"	""	"lncRNA"
"ENSG00000276853"	""	"lncRNA"
"ENSG00000276900"	""	"lncRNA"
"ENSG00000276916"	""	"lncRNA"
"ENSG00000276931"	""	"lncRNA"
"ENSG00000276957"	""	"lncRNA"
"ENSG00000277130"	""	"lncRNA"
"ENSG00000277142"	"LINC00235"	"lncRNA"
"ENSG00000277151"	""	"lncRNA"
"ENSG00000277152"	""	"lncRNA"
"ENSG00000277170"	""	"lncRNA"
"ENSG00000277173"	""	"lncRNA"
"ENSG00000277200"	"CCDC92B"	"protein_coding"
"ENSG00000277218"	""	"lncRNA"
"ENSG00000277283"	"RAB35-AS1"	"lncRNA"
"ENSG00000277342"	""	"lncRNA"
"ENSG00000277369"	""	"lncRNA"
"ENSG00000277440"	""	"lncRNA"
"ENSG00000277450"	""	"lncRNA"
"ENSG00000277476"	""	"lncRNA"
"ENSG00000277566"	""	"lncRNA"
"ENSG00000277589"	""	"lncRNA"
"ENSG00000277640"	""	"processed_pseudogene"
"ENSG00000277687"	""	"lncRNA"
"ENSG00000277715"	""	"lncRNA"
"ENSG00000277767"	""	"lncRNA"
"ENSG00000277782"	""	"lncRNA"
"ENSG00000277840"	""	"lncRNA"
"ENSG00000277879"	""	"lncRNA"
"ENSG00000277895"	""	"lncRNA"
"ENSG00000277945"	""	"lncRNA"
"ENSG00000277959"	""	"lncRNA"
"ENSG00000278002"	""	"lncRNA"
"ENSG00000278022"	""	"lncRNA"
"ENSG00000278053"	"DDX52"	"protein_coding"
"ENSG00000278090"	"LUNAR1"	"lncRNA"
"ENSG00000278112"	""	"lncRNA"
"ENSG00000278126"	""	"lncRNA"
"ENSG00000278133"	""	"lncRNA"
"ENSG00000278156"	"TSC22D1-AS1"	"lncRNA"
"ENSG00000278291"	""	"lncRNA"
"ENSG00000278356"	""	"lncRNA"
"ENSG00000278376"	""	"lncRNA"
"ENSG00000278389"	""	"lncRNA"
"ENSG00000278390"	"KBTBD6-DT"	"lncRNA"
"ENSG00000278434"	""	"lncRNA"
"ENSG00000278540"	"ACACA"	"protein_coding"
"ENSG00000278546"	""	"lncRNA"
"ENSG00000278570"	"NR2E3"	"protein_coding"
"ENSG00000278576"	""	"lncRNA"
"ENSG00000278600"	""	"lncRNA"
"ENSG00000278662"	"GOLGA6L10"	"protein_coding"
"ENSG00000278668"	""	"lncRNA"
"ENSG00000278730"	""	"lncRNA"
"ENSG00000278743"	""	"lncRNA"
"ENSG00000278768"	"BACE1-AS"	"lncRNA"
"ENSG00000278769"	""	"lncRNA"
"ENSG00000278771"	"RN7SL3"	"misc_RNA"
"ENSG00000278784"	""	"lncRNA"
"ENSG00000278818"	"Metazoa_SRP"	"misc_RNA"
"ENSG00000278829"	""	"lncRNA"
"ENSG00000278842"	""	"processed_pseudogene"
"ENSG00000278861"	""	"TEC"
"ENSG00000278864"	""	"TEC"
"ENSG00000278876"	""	"TEC"
"ENSG00000278896"	""	"TEC"
"ENSG00000278916"	"CEP83-DT"	"lncRNA"
"ENSG00000278949"	""	"TEC"
"ENSG00000278963"	""	"TEC"
"ENSG00000278985"	""	"TEC"
"ENSG00000278987"	""	"TEC"
"ENSG00000278991"	""	"TEC"
"ENSG00000279030"	""	"TEC"
"ENSG00000279035"	""	"TEC"
"ENSG00000279059"	""	"TEC"
"ENSG00000279066"	"HEXD-IT1"	"lncRNA"
"ENSG00000279081"	""	"processed_pseudogene"
"ENSG00000279088"	""	"lncRNA"
"ENSG00000279089"	""	"TEC"
"ENSG00000279092"	""	"TEC"
"ENSG00000279142"	""	"TEC"
"ENSG00000279145"	""	"lncRNA"
"ENSG00000279148"	""	"TEC"
"ENSG00000279162"	""	"TEC"
"ENSG00000279207"	""	"TEC"
"ENSG00000279212"	""	"TEC"
"ENSG00000279233"	""	"TEC"
"ENSG00000279235"	""	"TEC"
"ENSG00000279281"	""	"TEC"
"ENSG00000279283"	""	"TEC"
"ENSG00000279294"	""	"TEC"
"ENSG00000279342"	""	"lncRNA"
"ENSG00000279344"	""	"TEC"
"ENSG00000279356"	""	"TEC"
"ENSG00000279361"	""	"TEC"
"ENSG00000279369"	""	"TEC"
"ENSG00000279394"	""	"TEC"
"ENSG00000279406"	""	"TEC"
"ENSG00000279432"	""	"TEC"
"ENSG00000279434"	""	"TEC"
"ENSG00000279476"	""	"TEC"
"ENSG00000279495"	""	"TEC"
"ENSG00000279500"	""	"TEC"
"ENSG00000279502"	""	"TEC"
"ENSG00000279520"	""	"TEC"
"ENSG00000279527"	""	"TEC"
"ENSG00000279555"	""	"TEC"
"ENSG00000279569"	""	"TEC"
"ENSG00000279573"	""	"TEC"
"ENSG00000279583"	""	"lncRNA"
"ENSG00000279589"	""	"TEC"
"ENSG00000279591"	""	"TEC"
"ENSG00000279594"	""	"TEC"
"ENSG00000279613"	""	"TEC"
"ENSG00000279623"	""	"lncRNA"
"ENSG00000279649"	""	"TEC"
"ENSG00000279656"	""	"TEC"
"ENSG00000279662"	""	"TEC"
"ENSG00000279665"	""	"TEC"
"ENSG00000279689"	""	"TEC"
"ENSG00000279692"	""	"TEC"
"ENSG00000279700"	""	"TEC"
"ENSG00000279722"	""	"TEC"
"ENSG00000279744"	""	"TEC"
"ENSG00000279757"	""	"TEC"
"ENSG00000279789"	""	"TEC"
"ENSG00000279792"	""	"TEC"
"ENSG00000279801"	""	"TEC"
"ENSG00000279803"	""	"TEC"
"ENSG00000279814"	""	"TEC"
"ENSG00000279819"	""	"TEC"
"ENSG00000279834"	""	"TEC"
"ENSG00000279836"	""	"TEC"
"ENSG00000279841"	""	"TEC"
"ENSG00000279880"	""	"TEC"
"ENSG00000279901"	""	"TEC"
"ENSG00000279917"	""	"TEC"
"ENSG00000279953"	""	"TEC"
"ENSG00000280036"	""	"lncRNA"
"ENSG00000280046"	""	"TEC"
"ENSG00000280063"	""	"TEC"
"ENSG00000280088"	""	"TEC"
"ENSG00000280092"	""	"TEC"
"ENSG00000280120"	""	"TEC"
"ENSG00000280129"	""	"TEC"
"ENSG00000280132"	""	"TEC"
"ENSG00000280138"	""	"TEC"
"ENSG00000280152"	""	"TEC"
"ENSG00000280166"	""	"TEC"
"ENSG00000280206"	""	"lncRNA"
"ENSG00000280287"	""	"TEC"
"ENSG00000280291"	""	"TEC"
"ENSG00000280311"	""	"TEC"
"ENSG00000280327"	""	"TEC"
"ENSG00000280351"	""	"TEC"
"ENSG00000280355"	""	"TEC"
"ENSG00000280381"	""	"TEC"
"ENSG00000280392"	""	"TEC"
"ENSG00000280407"	""	"TEC"
"ENSG00000280416"	""	"TEC"
"ENSG00000280639"	"LINC02204"	"lncRNA"
"ENSG00000280734"	"LINC01232"	"lncRNA"
"ENSG00000280789"	"PAGR1"	"protein_coding"
"ENSG00000280798"	"LINC00294"	"lncRNA"
"ENSG00000280832"	"GSEC"	"lncRNA"
"ENSG00000281005"	"LINC00921"	"lncRNA"
"ENSG00000281026"	"N4BP2L2-IT2"	"lncRNA"
"ENSG00000281183"	"NPTN-IT1"	"lncRNA"
"ENSG00000281344"	"HELLPAR"	"lncRNA"
"ENSG00000282100"	"HSP90AB4P"	"processed_pseudogene"
"ENSG00000282308"	"DPRXP3"	"processed_pseudogene"
"ENSG00000282390"	""	"lncRNA"
"ENSG00000282556"	""	"lncRNA"
"ENSG00000282772"	""	"lncRNA"
"ENSG00000282885"	""	"lncRNA"
"ENSG00000282977"	"PCBP2-OT1"	"lncRNA"
"ENSG00000283160"	"MIR4521"	"miRNA"
"ENSG00000283199"	"C13orf46"	"protein_coding"
"ENSG00000283279"	"MIR376C"	"miRNA"
"ENSG00000283415"	""	"lncRNA"
"ENSG00000283828"	""	"lncRNA"
"ENSG00000284024"	"MSANTD7"	"protein_coding"
"ENSG00000284634"	""	"lncRNA"
"ENSG00000284906"	""	"protein_coding"
